"Invoice void error","ደረሰኝ እንዳይጸና የማድረግ ስህተት"
"Invoice was successfully canceled.","ደረሰኝ በተሳካ ሁኔታ ተይዟል"
"Invoice was successfully captured","ደረሰኝ በተሳካ ሁኔታ ተይዟል።"
"Invoice was successfully created.","ደረሰኝ በተሳካ ሁኔታ ተፈጥሯል።"
"Invoice was successfully voided","ደረሰኝ በተሳካ ሁኔታ እንዳይጸና ተደርጓል"
"Issue Number","የእትም ቁጥር"
"Issuer: %s","ሰጪ፦ %s"
"Items","ንጥሎች"
"Items to merge","የሚዋሃዱ ንጥሎች"
"Kb","ኪባ"
"Last 24 hours","ያለፉት 24 ሰዓታት"
"Last 5 Orders","ያለፉት 5 ትእዛዞች"
"Last 5 Search Terms","ያለፉት 5 የፍለጋ ቃላት"
"Last 7 days","ያለፉት 7 ቀናት"
"Last Logged In (%s):","በመጨረሻ የተገባው (%s)፦"
"Last Logged In:","በመጨረሻ የተገባው፦"
"Last Month","ያለፈው ወር"
"Last Name","የአያት ስም"
"Last Name:","የአያት ስም፦"
"Lastname","የአያት ስም"
"Latest Message:","በጣም የቅርብ ጊዜ መልዕክት፦"
"Layered Navigation Indices","ተደራራቢ የአሰሳ መረጃ ጠቋሚዎች"
"Layered Navigation Indices was refreshed successfully","ተደራራቢ የአሰሳ መረጃ ጠቋሚዎች በተሳካ ሁኔታ ዘምነዋል"
"Layered Navigation Indices were refreshed successfully","ተደራራቢ የአሰሳ መረጃ ጠቋሚዎች በተሳካ ሁኔታ ዘምነዋል"
"Layered Navigation indexing queue cancelled","ተደራራቢ የአሰሳ መረጃ ጥቆማ ወረፋ ተሰርዟል"
"Layered Navigation indexing queued","ተደራራቢ የአሰሳ መረጃ ጥቆማ ወረፋ "
"Layered Navigation process queued to be killed","ተደራራቢ የአሰሳ ሂደት ለመገደል ወረፋ ይዟል"
"Leave empty to use tax identifier","የቀረጥ መለያን ለመጠቀም ባዶ ተው"
"Level","ደረጃ"
"License","ፍቃድ"
"License URI","የፍቃድ URI"
"License:","ፍቃድ፦"
"Lifetime Sales","የዕድሜ ልክ ሽያጮች"
"Links","አገናኞች"
"List (default) / Grid","ዝርዝር (ነባሪ) / ፍርግርግ"
"List only","ዝርዝር ብቻ"
"Load Template","አብነት ጫን"
"Load default template","ነባሪ አብነት ጫን"
"Load local Package","አካባቢያዊ ጥቅል ጫን"
"Loading...","በመጫን ላይ..."
"Local Server","አካባቢያዊ አገልጋይ"
"Local/Remote Server","አካባቢያዊ/ሩቅ አገልጋይ"
"Locale","የአካባቢ"
"Log Out","ዘግተህ ውጣ"
"Log in to Admin Panel","ወደ አስተዳዳሪ ፓነል ይግቡ"
"Log into Magento Admin Page","ወደ Magento አስተዳዳሪ ገጽ ይግቡ"
"Logged in as %s","እንደ %s ገብተዋል"
"Login","ይግቡ"
"MAJOR","አብይ"
"MINOR","ንዑስ"
"MS Excel XML","MS Excel XML"
"Magento Admin","Magento አስተዳዳሪ"
"Magento Commerce - Administrative Panel","Magento ንግድ - የመቆጣጠሪያ ፓነል"
"Magento Connect","Magento መገናኛ"
"Magento Connect Manager","Magento መገናኛ አቀናባሪ"
"Magento Logo","Magento አርማ"
"Magento is a trademark of Irubin Consulting Inc. DBA Varien. Copyright &copy; %s Irubin Consulting Inc.","Magento የIrubin Consulting Inc. DBA Varien የንግድ ምልክት ነው<br/>የቅጂ መብት &copy; %s Irubin Consulting Inc."
"Magento ver. %s","Magento ስሪት %s"
"Magento&trade; is a trademark of Irubin Consulting Inc. DBA Varien.<br/>Copyright &copy; %s Irubin Consulting Inc.","Magento&trade; የIrubin Consulting Inc. DBA Varien የንግድ ምልክት ነው<br/>የቅጂ መብት &copy; %s Irubin Consulting Inc."
"Maintainers","ጠባቂዎች"
"Manage Currency Rates","የቀረጥ ተመኖችን አቀናብር"
"Manage Customers","ቡድኖች አቀናብር"
"Manage Installed Extensions","የተጫኑ ቅጥያዎችን አቀናብር"
"Manage Ratings","የደረጃ አሰጣጦችን አቀናብር"
"Manage Stores","ሱቆችን አቀናብር"
"Manage osCommerce Orders","osCommerce ትእዛዞች አቀናብር"
"Manage osCommerce Profiles","osCommerce መገለጫዎች አቀናብር"
"Mapping Configuration","የማጓደን ውቅረት"
"Matched expression","ተዛማጅ መግለጫ"
"Max","ከፍተኛ"
"Maximum","ከፍተኛ"
"Mb","ሜባ"
"Media (.avi, .flv, .swf)","ሚዲያ (.avi፣ .flv፣ .swf)"
"Merge Now","አሁን አዋህድ"
"Messages Inbox","የመልዕክቶች ሳጥን"
"Min","ዝቅተኛ"
"Minimum","ዝቅተኛ"
"Module version conflict!","የሞዱል ስሪት ግጭት"
"Month","ወር"
"Most Viewed Products","በይበልጥ የታዩ ምርቶች"
"Multiple Select","በብዛት መምረጥ"
"My Account","የኔ መለያ"
"N/A","የለም"
"NOTICE","ማሳሰቢያ"
"Name","ስም"
"Name on Card","ካርድ ላይ ያለ ስም"
"Name on the Card: %s","ካርዱ ላይ ያለ ስም፦ %s"
"Name:","ስም፦"
"New Accounts","አዲስ መለያዎች"
"New Api Key","አዲስ Api ቁልፍ "
"New Customers","አዲስ ደንበኞች"
"New Email Template","አዲስ የኢሜይል አብነት"
"New Extension","አዲስ ቅጥያ"
"New Item Type","አዲስ የንጥል አይነት"
"New Password","አዲስ የይለፍ ቃል"
"New Profile","አዲስ መገለጫ"
"New Store View","አዲስ የሱቅ እይታ"
"New System Template","አዲስ የስርዓት አብነት"
"New Tag","አዲስ መለያ"
"New Template","አዲስ አብነት"
"New User","አዲስ ተጠቃሚ"
"New Website","አዲስ የድር ጣቢያ"
"New admin password","አዲስ የአስተዳዳሪ የይለፍ ቃል"
"Next month (hold for menu)","ቀጣይ ወር (ለምናሌ ተጭነው ይቆዩ)"
"Next page","ቀጣይ ገጽ"
"Next year (hold for menu)","ቀጣይ ዓመት (ለምናሌ ተጭነው ይቆዩ)"
"No","አይ"
"No (price without tax)","አይ (ዋጋ ቀረጥ ሳይጨምር)"
"No Data Found","ምንም ውሂብ አልተገኘም"
"No Extensions Found","ምንም ቅጥያዎች አልተገኙም"
"No Templates Found","ምንም አብነቶች አልተገኙም"
"No change","ለውጥ የለም"
"No profile","መገለጫ የለም"
"No profile loaded...","ምንም መገለጫ አልተጫነም..."
"No records found for this period.","ለዚህ ክፍለጊዜ ምንም መዝገቦች አልተገኙም።"
"No records found.","ምንም መዝገቦች አልተገኙም።"
"No search keywords.","ምንም የፍለጋ ቁልፍ ቃላት የሉም።"
"No search modules registered","ምንም የፍለጋ ሞዱሎች አልተመዘገቡም"
"None","ምንም"
"Note:","ማስታወሻ፦"
"Notes","ማስታወሻዎች"
"Notes:","ማስታወሻዎች፦"
"Number of Orders","የትእዛዞች ብዛት"
"Number of Use","ጥቅም ላይ የዋለበት ብዛት"
"Number of Uses","ጥቅም ላይ የዋለበት ብዛት"
"Number of records:","የመዝገቦች ብዛት፦"
"Old rate:","የቀድሞ ተመን፦"
"One of options row has error","አንዱ የአማራጮች ረድፍ ስህተት አለው"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","ሽፋን «ሁሉአቀፍ»፣ የግቤት አይነት «ተቆልቋይ» እና ሊዋቀር የሚችል ምርት ለመፍጠር የሚጠቅም «አዎ» ያላቸው አይነታዎች ብቻ ይገኛሉ።"
"Only mapped fields","የተጓደኑ መስኮች ብቻ"
"Optional","አማራጭ"
"Options","አማራጮች"
"Order #%s","ትእዛዝ #%s"
"Order #%s (%s)","ትእዛዝ #%s (%s)"
"Order Totals","አጠቃላይ ትእዛዝ "
"Order confirmation email not sent","የትእዛዝ ማረጋገጫ ኢሜይል አልተላከም"
"Order confirmation email sent","የትእዛዝ ማረጋገጫ ኢሜይል ተልኳል"
"Order not longer exist","ትእዛዝ ከእንግዲህ አይኖርም"
"Order not longer exist.","ትእዛዝ ከእንግዲህ አይኖርም።"
"Orders","ትእዛዞች"
"Original Magento attribute names in first row:","ኦሪጂናል የMagento አይነታ ስሞች በመጀመሪያው ረድፍ፦"
"PEAR Configuration was successfully saved","PEAR ውቅር በተሳካ ሁኔታ ተቀምጧል"
"PEAR Console","PEAR ኮንሶል"
"PEAR config","PEAR ውቅር"
"PHP Version","PHP ስሪት"
"Package","ጥቅል"
"Package %s data was successfully loaded","የጥቅል %s ውሂብ በተሳካ ሁኔታ ተጭኗል"
"Package Extensions","የጥቅል ቅጥያዎች"
"Package File Name","የጥቅል የፋይል ስም"
"Package Info","የጥቅል መረጃ"
"Package Information","የጥቅል መረጃ"
"Packages","ጥቅሎች"
"Page","ገጽ"
"Parent Product Thumbnail","የወላጅ ምርት ድንክዬ"
"Passive mode","የማይሰራ ሁነታ"
"Password","የይለፍ ቃል"
"Password Confirmation","የይለፍ ቃል ማረጋገጫ"
"Password:","የይለፍ ቃል፦"
"Path","ዱካ"
"Path:","ዱካ፦"
"PayPal Email","PayPal ኢሜይል"
"Payment Data Transfer (PDT)","የክፍያ ውሂብ ሽግግር (PDT)"
"Payment method must be specified","የማጓጓዣ ዘዴ መጠቀስ አለበት"
"Pending Tags","በመጠባበቅ ላይ የተሰጡ መለያዎች"
"Pending installation...","በመጠባበቅ ላይ ያለ ጭነት..."
"Per Item","በንጥል"
"Per Order","በትእዛዝ"
"Percent","መቶኛ"
"Performed At","የተፈጸመው በ"
"Period","ክፍለጊዜ"
"Permanent (301)","ቋሚ (301)"
"Permissions","ፍቃዶች"
"Personal Information","የግል መረጃ"
"Phone:","ስልክ፦"
"Please confirm site switching. All data that hasn't been saved will be lost.","እባክዎ ጣቢያ መቀያየርን ያረጋግጡ። ተቀመጦ የነበረ ውሂብ ሁሉ ይጠፋል። "
"Please enter 6 or more characters.","እባክዎ 6 ወይም ከዛ በላይ የሆኑ ቁምፊዎች ያስገቡ።"
"Please enter a number greater than 0 in this field.","እባክዎ በዚህ መስክ ውስጥ ከ0 በላይ የሆነ ቁጥር ያስገቡ።"
"Please enter a valid $ amount. For example $100.00.","እባከዎ ልክ የሆነ የ$ መጠን ያስገቡ። ለምሳሌ፦ $100.00።"
"Please enter a valid URL. For example http://www.example.com or www.example.com","እባክዎ ልክ የሆነ የዩአርኤል ያስገቡ። ለምሳሌ http://www.example.com ወይም www.example.com"
"Please enter a valid URL. http:// is required","እባክዎ ልክ የሆነ ዩአርኤል ያስገቡ። http:// ያስፈልጋል"
"Please enter a valid credit card number.","እባክዎ ልክ የሆነ የክሬዲት ካርድ ቁጥር ያስገቡ።"
"Please enter a valid date.","እባክዎ ልክ የሆነ ቀን ያስገቡ።"
"Please enter a valid email address. For example johndoe@domain.com.","እባከዎ ልክ የሆነ የኢሜይል አድራሻ ያስገቡ። ለምሳሌ፦ abebekebede@domain.com።"
"Please enter a valid number in this field.","እባክዎ በዚህ መስክ ውስጥ ልክ የሆነ ቁጥር ያስገቡ።"
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","እባክዎ ልክ የሆነ የስልክ ቁጥር ያስገቡ። ለምሳሌ (123) 456-7890 ወይም 123-456-7890።"
"Please enter a valid social security number. For example 123-45-6789.","እባክዎ ልክ የሆነ የሶሻል ሴኩሪቲ ቁጥር ያስገቡ። ለምሳሌ 123-45-6789።"
"Please enter a valid value from list","እባክዎ ልክ የሆነ እሴት ከዝርዝሩ ውስጥ ያስገቡ"
"Please enter a valid value, ex: 10,20,30","እባክዎ ልክ የሆነ እሴት ያስገቡ፣ ለምሳሌ 10፣ 20፣ 30"
"Please enter a valid zip code.","እባክዎ ልክ የሆነ ዚፕኮድ ያስገቡ።"
"Please enter a valid zip code. For example 90602 or 90602-1234.","እባክዎ ልክ የሆነ የዚፕኮድ ያስገቡ። ለምሳሌ 90602 ወይም 90602-1234።"
"Please enter valid password.","እባክዎ ልክ የሆነ የይለፍ ቃል ያስገቡ።"
"Please fill in 'email' field.","እባክዎ «ኢሜይል» መስክን ይሙሉ።"
"Please make sure that all global admin search modules are installed and activated.","እባክዎ ሁሉም የሁሉአቀፍ የአስተዳዳሪ ፍለጋ ሞዱሎች መጫናቸውን እና መንቃታቸውን እርግጠኛ ይሁኑ።"
"Please make sure that your changes were saved before running the profile.","እባክዎ መገለጫውን ከማካሄድዎ በፊት ለውጦችዎ መቀመጣቸውን እርግጠኛ ይሁኑ።"
"Please make sure your passwords match.","እባክዎ የይለፍ ቃላትዎ ተዘማጅ መሆናቸውን እርግጠኛ ይሁኑ።"
"Please select State/Province.","እባክዎ ክልል/መስተዳድር ይምረጡ።"
"Please select a custmer","እባክዎ ደንበኛ ይምረጡ"
"Please select a store","እባክዎ ሱቅ ይምረጡ"
"Please select an option.","እባክዎ አንድ ምርጫ ይምረጡ።"
"Please select catalog searches","እባክዎ የካታሎግ ፍለጋዎችን ይምረጡ"
"Please select customer(s)","እባክዎ ደንበኛ(ዎች) ይምረጡ"
"Please select one of the above options.","እባክዎ ከላይ ካሉት ምርጫዎች አንዱን ይምረጡ።"
"Please select one of the options.","እባክዎ ከምርጫዎቹ አንዱን ይምረጡ።"
"Please select review(s)","እባክዎ ገምጋሚ(ዎች) ይምረጡ"
"Please select tag(s)","እባክዎ መለያ(ዎች) ይምረጡ"
"Please specify admin custom URL","እባክዎ የአስተዳዳሪ ብጁ ዩአርኤል ይጥቀሱ"
"Please specify at least start or end date.","እባክዎ ቢያንስ የመጀመሪያ ወይም የመጨረሻ ቀን ይምረጡ።"
"Please use in this field only ""a-z,0-9,_"".","እባክዎ በዚህ መስክ ውስጥ «a-z፣ 0-9፣ _» ብቻ ይጠቀሙ።"
"Please use letters only (a-z) in this field.","እባክዎ በዚህ መስክ ውስጥ (a-z) ያሉ ፊደላትን ብቻ ይጠቀሙ።"
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","እባክዎ በዚህ መስክ ውስጥ ቁጥሮችን ብቻ ይጠቀሙ። እባክዎ ባዶ ቦታዎችን ወይም ሌሎች እንደ ነቁጥ ወይም ኮማ ያሉ ቁምፊዎችን ያስወግዱ።"
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","እባክዎ በዚህ መስክ ውስጥ (a-z) ያሉ ፊደላትን ወይም (0-9) ያሉ ቁጥሮችን ብቻ ይጠቀሙ። ባዶ ቦታዎች ወይም ሌሎች ቁምፊዎች አይፈቀዱም።"
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","እባክዎ በዚህ መስክ ውስጥ (a-z) ያሉ ፊደላትን ወይም (0-9) ያሉ ቁጥሮችን ወይም ባዶ ቦታዎችን እና # ብቻ ይጠቀሙ።"
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","እባክዎ ይህን የቀን ቅርጸት ይጠቀሙ፦ ቀቀ/ወወ/ዓዓዓዓ። ለምሳሌ 17/03/2006 ለ17 መጋቢት፣  2006።"
"Please wait, loading...","እባክዎ ይጠብቁ፣ በመጫን ላይ..."
"Please wait...","እባክዎ ይጠብቁ..."
"Please, add a few answers to this poll first","እባክዎ፣ ወደዚህ ድምጽ መሰብሰቢያ ጥቂት መልሶችን ያክሉ"
"Please, select a store view","እባክዎ፣ የሱቅ እይታ ይምረጡ"
"Please, select visible in stores to this poll first","እባክዎ፣ ለዚህ ድምጽ መሰብሰቢያ የሚታይን ይምረጡ"
"Poll Manager","የድምጽ መሰብሰቢያ አቀናባሪ"
"Poll was successfully deleted","የድምጽ መሰብሰቢያ በተሳካ ሁኔታ ተሰርዟል"
"Poll was successfully saved","የድምጽ መሰብሰቢያ በተሳካ ሁኔታ ተቀምጧል"
"Position of Watermark for %s","የድብዝዝ ምልክት አቀማመጥ ለ%s"
"Preferred state","የተመረጠ ክልል"
"Preparing to change $pkg, please wait...","$pkg ለመለወጥ በዝግጅት ላይ፣ እባክዎ ይጠብቁ..."
"Prev. month (hold for menu)","ቀዳሚው ወር (ለምናሌ ተጭነው ይቆዩ)"
"Prev. year (hold for menu)","ቀዳሚው ዓመት (ለምናሌ ተጭነው ይቆዩ)"
"Preview","ቅድመ እይታ"
"Preview Template","የቅድመ እይታ አብነት"
"Previous page","ቀዳሚ ገጽ"
"Price","ዋጋ"
"Price alert subscription was saved successfully","የዋጋ ማሳወቂያ ምዝገባ በተሳካ ሁኔታ ተቀምጧል"
"Price:","ዋጋ፦"
"Primary Billing Address","የመጀመሪያ የክፍያ አድራሻ"
"Processed <strong>%s%% %s/%d</strong> items","<strong>%s%% %s/%d</strong> ንጥሎች ተካሂደዋል"
"Processed <strong>%s%% %s/%d</strong> records","<strong>%s%% %s/%d</strong> መዝገቦች ተካሂደዋል"
"Product","ምርት"
"Product Thumbnail Itself","የምርት ድንክዬ ራሱ"
"Product:","ምርት፦"
"Products","ምርቶች"
"Profile Action","የመገለጫ ተግባር"
"Profile Actions XML","የመገለጫ ተግባራት XML"
"Profile Direction","የመገለጫ አቅጣጫ"
"Profile History","የመገለጫ ታሪክ"
"Profile Information","የመገለጫ መረጃ"
"Profile Name","የመገለጫ ስም"
"Profile Wizard","የመገለጫ አዋቂ"
"Profile was deleted","መገለጫ ተሰርዟል"
"Profile was successfully saved","መገለጫ በተሳካ ሁኔታ ተቀምጧል"
"Profiles","መገለጫዎች"
"Promo","አስተዋዋቂ"
"Promotions","የማስታወቂያ ስራዎች"
"Provided Files","የቀረቡ ፋይሎች"
"Qty","ብዛት"
"Quantity","ብዛት"
"Queue Refresh","የወረፋ እድሳት"
"Queued... Cancel","ወረፋ ይዟል... ይቅር"
"Radio Buttons","ራዲዮ አዝራሮች"
"Rates","ተመኖች"
"Rating was successfully deleted","ደረጃ በተሳካ ሁኔታ ተሰርዟል"
"Rating was successfully saved","ደረጃ በተሳካ ሁኔታ ተቀምጧል"
"Read details","ዝርዝሮቹን ያንብቡ"
"Rebuild","ዳግም ገንባ"
"Rebuild Flat Catalog Category","ዝርግ ካታሎግ ምድብ ዳግም ገንባ"
"Rebuild Flat Catalog Product","ዝርግ ካታሎግ ምርት ዳግም ገንባ"
"Recent Orders","የቅርብ ጊዜ ትእዛዞች"
"Recommended","የሚመከር"
"Recursive Dir","ራሱን የሚደጋግም ማውጫ"
"Redirect","አዛውር"
"Refresh","አድስ"
"Refresh Now*","አሁን አድስ*"
"Region/State","ክልል"
"Release","ልቀት"
"Release Info","የተለቀቀ መረጃ"
"Release Stability","የተለቀቀ ደልዳላነት"
"Release Version","የተለቀቀ ስሪት"
"Remote Extension Info","የሩቅ ቅጥያ መረጃ"
"Remote FTP","የሩቅ FTP"
"Remote URL:","የሩቅ ዩአርኤል፦"
"Remove","አስወግድ"
"Reports","ሪፖርቶች"
"Request Path","ዱካ ጠይቅ"
"Required","አስፈላጊ"
"Reset","ዳግም አስጀምር"
"Reset Filter","ማጣሪያ ዳግም አስጀምር"
"Resize","መጠን ለውጥ"
"Resource Access","የንብረት መዳረስ"
"Resources","ንብረቶች"
"Results","ውጤቶች"
"Retrieve Password","የይለፍ ቃል አውጣ"
"Return Html Version","የHtml ስሪት መልስ"
"Revenue","ገቢ"
"Role","ሚና"
"Role ID","የሚና መታወቂያ"
"Role Info","የሚና መረጃ"
"Role Information","የሚና መረጃ"
"Role Name","የሚና ስም"
"Role Resources","የሚና ንብረቶች"
"Role Users","የሚና ተጠቃሚዎች"
"Role successfully deleted.","ሚና በተሳካ ሁኔታ ተሰርዟል።"
"Role successfully saved.","ሚና በተሳካ ሁኔታ ተቀምጧል።"
"Roles","ሚናዎች"
"Roles Resources","የሚናዎች ንብረቶች"
"Rotate CCW","ኢሰአትዮሽ አሽከርክር"
"Rotate CW","ሰአትዮሽ አሽከርክር"
"Run","አሂድ"
"Run Profile","መገለጫ አሂድ"
"Run Profile In Popup","መገለጫ በብቅ ባይ ውስጥ አሂድ"
"Run Profile Inside This Window","መገለጫ በዚህ መስኮት ውስጥ አሂድ"
"Run in popup","በብቅ ባይ ውስጥ አሂድ"
"Running... Kill","በማሄድ ላይ... ግደል"
"Running:","በማሄድ ላይ፦"
"SKU","SKU"
"SKU:","SKU፦"
"SSL Error: Invalid or self-signed certificate","SSL ስህተት፦ ልክ ያልሆነ ወይም በራስ-የተፈረመ የምስክር ወረቀት"
"Sales Report","የሽያጮች ሪፖርት"
"Samples","ናሙናዎች"
"Save","አስቀምጥ"
"Save & Generate","አስቀምጥ እና አመንጭ"
"Save Account","መለያ አስቀምጥ"
"Save And Continue Edit","አስቀምጥ እና አርትኦት ቀጥል"
"Save As...","አስቀምጥ እንደ..."
"Save Config","ውቅር አስቀምጥ"
"Save Currency Rates","የምንዛሪ ተመኖችን አስቀምጥ"
"Save PEAR Config","PEAR ውቅር አስቀምጥ"
"Save Profile","መገለጫ አስቀምጥ"
"Save Role","ሚና አስቀምጥ"
"Save Template","አብነት አስቀምጥ"
"Save User","ተጠቃሚ አስቀምጥ"
"Save and Continue Editing","አስቀምጥ እና አርትኦት ቀጥል"
"Save cache settings","የመሸጎጫ ቅንብሮችን አስቀምጥ"
"Save data and Create Package","ውሂብ አስቀምጥ እና ጥቅል ፍጠር"
"Save package with custom package file name","ጥቅል ከነ ብጁ የጥቅል የፋይል ስም አስቀምጥ"
"Schedule Merge","ማዋሃድ መርሃ ግብር አስይዝ"
"Search","ፈልግ"
"Search Index","የፍለጋ መረጃ ጠቋሚ"
"Search Index rebuild error. Please try again later","የፍለጋ መረጃ ጠቋሚ ዳግም የመገንባት ስህተት። እባክዎ ቆይተው እንደገና ይሞከሩ"
"Search Index was rebuilt successfully","የፍለጋ መረጃ ጠቋሚ በተሳካ ሁኔታ ዳግም ተገንብቷል"
"Search Term","የፍለጋ ቃል"
"Search Terms","የፍለጋ ቃላት"
"Select","ምረጥ"
"Select All","ሁሉንም ምረጥ"
"Select Category","ምድብ ምረጥ"
"Select Date","ቀን ምረጥ"
"Select Range","ክልል ምረጥ"
"Select Visible","የሚታየውን ምረጥ"
"Select date","ቀን ምረጥ"
"Select website from map","ከካርታው ላይ የድር ጣቢያ ምረጥ"
"Select website to map","ለካርታው የድር ጣቢያ ምረጥ"
"Selected allow currency ""%s"" is not available in installed currencies","የተመረጠው የተፈቀደ ምንዛሪ «%s» በተጫኑ ምንዛሪዎች ውስጥ አይገኝም"
"Selected base currency is not available in installed currencies","የተመረጠው መስርት ማሳያ ምንዛሪ በተጫኑ ምንዛሪዎች ውስጥ አይገኝም"
"Selected default display currency is not available in allowed currencies","የተመረጠው ነባሪ ማሳያ ምንዛሪ በተፈቀዱ ምንዛሪዎች ውስጥ አይገኝም"
"Selected default display currency is not available in installed currencies","የተመረጠው ነባሪ ማሳያ ምንዛሪ በተጫኑ ምንዛሪዎች ውስጥ አይገኝም"
"Sender","ላኪ"
"Separate email","ኢሜይል ለያይ"
"Shipment #%s comment added","የማጓጓዣ #%s አስተያየት ታክሏል"
"Shipment #%s created","የማጓጓዣ #%s ተፈጥሯል"
"Shipment Comments","የማጓጓዣ አስተያየቶች"
"Shipment History","የማጓጓዣ ታሪክ"
"Shipment was successfully created.","ማጓጓዣ በተሳካ ሁኔታ ተፈጥሯል።"
"Shipment was successfully sent.","ማጓጓዣ በተሳካ ሁኔታ ተቀምጧል።"
"Shipping","ማጓጓዣ"
"Shipping Address","የማጓጓዣ አድራሻ"
"Shipping Price","የማጓጓዣ ዋጋ"
"Shipping address","የማጓጓዣ አድራሻ"
"Shipping address selection is not applicable","የማጓጓዣ አድርሻ ምርጫ ተግባራዊ አይደለም"
"Shipping method must be specified","የማጓጓዣ ዘዴ መጠቀስ አለበት"
"Shipping method selection is not applicable","የማጓጓዣ ዘዴ ምርጫ ተግባራዊ አይደለም"
"Shipping origin","የማጓጓዣ መነሻ"
"Shopping Cart from %s","የግዢ ጋሪ ከ%s"
"Show Report for","ሪፖርት አሳይ ለ"
"Show by","አሳይ በ"
"Show reviews","ግምገማዎች አሳይ"
"Sitemap Information","የጣቢያ ካርታ መረጃ"
"Size for %s","መጠን ለ%s"
"Skip category selection","የምድብ ምርጫ ዝለል"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","በዚህ ትእዛዝ ውስጥ ያሉ አንዳንድ ንጥሎች የተለያዩ የደረሰኝ እና ማጓጓዣ አይነቶች ነው ያሏቸው። ደረሰኝ ከፈጠሩ በኋላ ብቻ ነው ማጓጓዣ መፍጠር የሚችሉት።"
"Some of the ordered items don't exist in the catalog anymore and will be removed if you try to edit the order.","አንዳንድ የታዘዙ ንጥሎች ከእንግዲህ በካታሎጉ ውስጥ አይታዩም እና ትእዛዙን ማርተእ ከሞከሩ የሚወገድ ይሆናል።"
"Sorry, this feature is coming soon...","ይቅርታ፣ ይህ ባህሪ በቅርብ የሚመጣ ነው..."
"Sort Order","ትእዛዝ ደርድር"
"Specific Countries","የተወሰኑ አገሮች"
"Spreadsheet Name:","የቀመር ሉህ ስም፦"
"Stability","ደልዳላነት"
"Staging Store: ","ሱቅ ማደራጀት፦"
"Staging Website: ","የድር ጣቢያ ማደራጀት፦"
"Start Date","የመጀመሪያ ቀን"
"Starting profile execution, please wait...","የመገለጫ አሰራር በመጀምር ላይ፣ እባክዎ ይጠብቁ.."
"State/Province:","ክልል/ዞን፦"
"Status","ሁኔታ"
"Status:","ሁኔታ፦"
"Stock Quantity:","የክምችት ብዛት፦"
"Stock notification was saved successfully","የክምችት ማሳወቂያ በተሳካ ሁኔታ ተቀምጧል"
"Store","ሱቅ"
"Store Email Addresses Section","የሱቅ ኢሜይል አድራሻዎች ክፍል"
"Store View","የሱቅ እይታ"
"Store:","ሱቅ፦"
"Store: ","ሱቅ፦"
"Subject","ርዕሰ ጉዳይ"
"Submit","አስገባ"
"Subpackage","ንዑስ ጥቅል"
"Subpackage can't be conflicting","ንዑስ ጥቅል ሊጋጭ አልቻለም"
"Subpackages","ንዑስ ጥቅሎች"
"Subtotal","ንዑስ ድምር"
"Subtotal Amount","የንዑስ ድምር መጠን"
"Summary","ማጠቃለያ"
"Summary:","ማጠቃለያ፦"
"Switch/Solo Only","Switch/Solo ብቻ"
"Switch/Solo card issue number: %s","Switch/Solo ካርድ የተሰጠበት ቁጥር፦ %s"
"Switch/Solo card start Date: %s/%s","Switch/Solo ካርድ የጀመረበት ቀን፦ %s/%s"
"Switch/Solo/Maestro(UK Domestic) Only","Switch/Solo/Maestro(ዩኬ የአገር ውስጥ) ብቻ"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","Switch/Solo/Maestro(ዩኬ የአገር ውስጥ) ካርድ የተሰጠበት ቁጥር፦ %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","Switch/Solo/Maestro(ዩኬ የአገር ውስጥ) ካርድ የጀመረበት ቀን፦ %s/%s"
"System","ስርዓት"
"System Section","የስርዓት ክፍል"
"Tag was successfully deleted","መለያ በተሳካ ሁኔታ ተሰርዟል"
"Tag was successfully saved","መለያ በተሳካ ሁኔታ ተቀምጧል"
"Tags","መለያዎች"
"Target Path","የታለመ ዱካ"
"Tax","ቀረጥ"
"Tb","ቴባ"
"Template","አብነት"
"Template Content","የአብነት ይዘት"
"Template Information","የአብነት መረጃ"
"Template Name","የአብነት ስም"
"Template Subject","የአብነት ርዕሰ ጉዳይ"
"Template Type","የአብነት አይነት"
"Temporary (302)","ጊዜያዊ (302)"
"Text","ጽሁፍ"
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","መዝገቡ በ<a href="%s">%s</a> Windows ስርዓቶች ላይ እምቁ ሊፈታ ይችላል"
"The information in this tab has been changed.","በዚህ ትር ላይ ያለ መረጃ ተለውጧል።"
"This account is","ይህ መለያ "
"This account is inactive.","ይህ መለያ የቦዘነ ነው።"
"This attribute set don't have attributes which we can use for configurable product","ይህ የአይነታ ስብስብ መዋቀር ለሚችል ምርት ሊጠቅሙ የሚችሉ አይነታዎች የሉትም"
